Year,Month,Day,Hour,Load_MW
2020,5,5,17,3.7937
2020,5,5,18,3.7365
2020,5,5,19,3.6181
2020,5,5,20,3.5908
2020,5,5,21,3.6709
2020,5,5,22,2.2749
2020,5,5,23,2.5866
2020,5,6,0,2.6421
2020,5,6,1,2.7376
2020,5,6,2,2.7702
2020,5,6,3,2.7336
2020,5,6,4,2.7077
2020,5,6,5,2.5602
2020,5,6,6,4.4936
2020,5,6,7,4.5959
2020,5,6,8,3.8837
2020,5,6,9,3.5225
2020,5,6,10,3.6855
2020,5,6,11,3.5815
2020,5,6,12,3.8841
2020,5,6,13,3.6686
2020,5,6,14,4.2403
2020,5,6,15,4.0572
2020,5,6,16,3.8604
2020,5,6,17,5.0034
2020,5,6,18,5.0055
2020,5,6,19,4.5903
2020,5,6,20,4.5156
2020,5,6,21,4.7103
2020,5,6,22,2.9291
2020,5,6,23,2.8205
2020,5,7,0,1.9036
2020,5,7,1,1.9803
2020,5,7,2,2.0537
2020,5,7,3,2.0570
2020,5,7,4,2.2762
2020,5,7,5,1.9445
2020,5,7,6,3.3176
2020,5,7,7,3.4854
2020,5,7,8,3.6093
2020,5,7,9,2.7683
2020,5,7,10,2.9091
2020,5,7,11,2.9323
2020,5,7,12,2.8930
2020,5,7,13,2.8532
2020,5,7,14,2.9132
2020,5,7,15,2.4697
2020,5,7,16,2.8952
2020,5,7,17,3.4924
2020,5,7,18,3.4118
2020,5,7,19,3.7808
2020,5,7,20,3.2943
2020,5,7,21,3.3207
2020,5,7,22,2.2205
2020,5,7,23,1.9253
2020,5,8,0,2.0403
2020,5,8,1,2.0808
2020,5,8,2,2.1824
2020,5,8,3,2.1161
2020,5,8,4,1.9624
2020,5,8,5,2.0600
2020,5,8,6,3.1982
2020,5,8,7,3.3136
2020,5,8,8,3.4030
2020,5,8,9,2.9605
2020,5,8,10,2.6468
2020,5,8,11,3.0747
2020,5,8,12,2.9661
2020,5,8,13,3.1163
2020,5,8,14,2.9468
2020,5,8,15,3.0106
2020,5,8,16,2.8876
2020,5,8,17,3.7418
2020,5,8,18,3.5880
2020,5,8,19,3.4735
2020,5,8,20,3.8838
2020,5,8,21,3.6330
2020,5,8,22,2.1394
2020,5,8,23,1.9435
2020,5,9,0,2.0757
2020,5,9,1,2.2491
2020,5,9,2,2.2328
2020,5,9,3,2.1524
2020,5,9,4,2.2442
2020,5,9,5,2.4139
2020,5,9,6,3.5700
2020,5,9,7,3.2844
2020,5,9,8,3.4936
2020,5,9,9,2.9470
2020,5,9,10,3.0264
2020,5,9,11,3.0352
2020,5,9,12,3.0304
2020,5,9,13,2.8975
2020,5,9,14,3.0484
2020,5,9,15,2.9540
2020,5,9,16,2.5718
2020,5,9,17,4.1278
2020,5,9,18,3.9370
2020,5,9,19,3.6602
2020,5,9,20,3.7339
2020,5,9,21,3.5027
2020,5,9,22,2.4174
2020,5,9,23,2.4356
2020,5,10,0,2.1062
2020,5,10,1,2.1968
2020,5,10,2,2.1063
2020,5,10,3,1.9519
2020,5,10,4,2.0558
2020,5,10,5,2.1185
2020,5,10,6,3.1648
2020,5,10,7,3.2281
2020,5,10,8,3.2657
2020,5,10,9,2.8486
2020,5,10,10,2.8751
2020,5,10,11,2.7201
2020,5,10,12,2.7719
2020,5,10,13,2.6811
2020,5,10,14,2.9820
2020,5,10,15,2.5217
2020,5,10,16,2.9680
2020,5,10,17,3.7410
2020,5,10,18,3.4365
2020,5,10,19,3.0297
2020,5,10,20,3.4141
2020,5,10,21,3.4566
2020,5,10,22,1.9703
2020,5,10,23,2.0163
2020,5,11,0,1.9823
2020,5,11,1,1.9026
2020,5,11,2,1.7484
2020,5,11,3,1.6822
2020,5,11,4,1.8113
2020,5,11,5,1.8363
2020,5,11,6,2.9424
2020,5,11,7,2.8384
2020,5,11,8,3.0143
2020,5,11,9,2.8030
2020,5,11,10,2.6645
2020,5,11,11,2.5583
2020,5,11,12,2.5410
2020,5,11,13,2.5123
2020,5,11,14,2.6973
2020,5,11,15,2.4502
2020,5,11,16,2.5286
2020,5,11,17,3.1535
2020,5,11,18,3.0612
2020,5,11,19,2.9220
2020,5,11,20,3.1852
2020,5,11,21,3.1168
2020,5,11,22,1.9177
2020,5,11,23,1.8178
2020,5,12,0,2.3572
2020,5,12,1,2.1261
2020,5,12,2,2.4203
2020,5,12,3,2.0417
2020,5,12,4,2.2958
2020,5,12,5,2.3144
2020,5,12,6,3.3458
2020,5,12,7,3.5644
2020,5,12,8,3.7168
2020,5,12,9,2.7079
2020,5,12,10,3.1354
2020,5,12,11,2.6932
2020,5,12,12,2.9406
2020,5,12,13,3.3443
2020,5,12,14,3.0024
2020,5,12,15,2.9084
2020,5,12,16,3.0463
2020,5,12,17,4.2221
2020,5,12,18,3.4612
2020,5,12,19,3.5975
2020,5,12,20,4.0674
2020,5,12,21,4.1213
2020,5,12,22,2.2393
2020,5,12,23,2.1060
2020,5,13,0,2.1960
2020,5,13,1,2.1480
2020,5,13,2,2.0677
2020,5,13,3,1.9386
2020,5,13,4,2.0416
2020,5,13,5,2.0543
2020,5,13,6,3.2631
2020,5,13,7,3.4857
2020,5,13,8,3.4317
2020,5,13,9,2.7219
2020,5,13,10,3.0848
2020,5,13,11,2.9384
2020,5,13,12,2.9781
2020,5,13,13,3.0630
2020,5,13,14,2.6689
2020,5,13,15,2.8025
2020,5,13,16,2.7194
2020,5,13,17,3.2023
2020,5,13,18,3.5202
2020,5,13,19,3.8785
2020,5,13,20,3.1156
2020,5,13,21,3.4171
2020,5,13,22,2.1158
2020,5,13,23,2.0593
2020,5,14,0,2.3868
2020,5,14,1,2.2521
2020,5,14,2,2.4510
2020,5,14,3,2.3448
2020,5,14,4,2.1810
2020,5,14,5,2.6062
2020,5,14,6,3.9680
2020,5,14,7,3.8120
2020,5,14,8,3.8615
2020,5,14,9,3.5067
2020,5,14,10,3.3789
2020,5,14,11,3.5095
2020,5,14,12,3.2971
2020,5,14,13,3.5289
2020,5,14,14,3.3262
2020,5,14,15,3.2781
2020,5,14,16,3.0227
2020,5,14,17,4.0615
2020,5,14,18,3.8180
2020,5,14,19,3.8336
2020,5,14,20,3.7791
2020,5,14,21,3.7104
2020,5,14,22,2.5947
2020,5,14,23,2.4973
2020,5,15,0,2.2250
2020,5,15,1,1.9076
2020,5,15,2,2.0426
2020,5,15,3,1.9103
2020,5,15,4,1.9815
2020,5,15,5,1.9688
2020,5,15,6,3.3831
2020,5,15,7,3.1385
2020,5,15,8,3.3843
2020,5,15,9,2.8853
2020,5,15,10,3.1259
2020,5,15,11,2.5935
2020,5,15,12,2.9770
2020,5,15,13,2.9588
2020,5,15,14,2.6555
2020,5,15,15,2.9269
2020,5,15,16,2.8287
2020,5,15,17,3.4320
2020,5,15,18,3.3200
2020,5,15,19,3.3269
2020,5,15,20,3.7917
2020,5,15,21,3.4276
2020,5,15,22,2.1332
2020,5,15,23,1.9684
2020,5,16,0,2.5029
2020,5,16,1,2.7430
2020,5,16,2,2.4267
2020,5,16,3,2.5548
2020,5,16,4,2.6246
2020,5,16,5,2.6528
2020,5,16,6,4.0395
2020,5,16,7,4.1742
2020,5,16,8,4.2457
2020,5,16,9,3.7056
2020,5,16,10,3.4066
2020,5,16,11,3.5382
2020,5,16,12,3.8036
2020,5,16,13,3.7373
2020,5,16,14,3.3150
2020,5,16,15,3.6036
2020,5,16,16,3.1750
2020,5,16,17,4.3922
2020,5,16,18,4.7732
2020,5,16,19,4.1351
2020,5,16,20,4.1454
2020,5,16,21,4.4834
2020,5,16,22,2.3912
2020,5,16,23,2.5112
2020,5,17,0,2.1367
2020,5,17,1,2.0176
2020,5,17,2,2.0698
2020,5,17,3,2.1817
2020,5,17,4,2.1569
2020,5,17,5,2.1514
2020,5,17,6,3.2245
2020,5,17,7,3.3631
2020,5,17,8,3.2979
2020,5,17,9,2.9614
2020,5,17,10,2.8349
2020,5,17,11,2.8853
2020,5,17,12,2.7519
2020,5,17,13,2.8663
2020,5,17,14,2.7366
2020,5,17,15,2.6821
2020,5,17,16,2.8674
2020,5,17,17,3.5671
2020,5,17,18,3.6584
2020,5,17,19,3.4389
2020,5,17,20,3.5772
2020,5,17,21,3.6022
2020,5,17,22,2.1502
2020,5,17,23,2.0183
2020,5,18,0,2.2270
2020,5,18,1,2.2527
2020,5,18,2,2.2188
2020,5,18,3,1.9900
2020,5,18,4,2.2453
2020,5,18,5,2.4843
2020,5,18,6,3.3850
2020,5,18,7,3.3355
2020,5,18,8,3.5349
2020,5,18,9,3.0723
2020,5,18,10,3.2107
2020,5,18,11,2.8418
2020,5,18,12,3.1382
2020,5,18,13,3.1040
2020,5,18,14,2.9762
2020,5,18,15,3.0380
2020,5,18,16,3.1360
2020,5,18,17,3.8776
2020,5,18,18,3.4914
2020,5,18,19,3.8451
2020,5,18,20,3.6754
2020,5,18,21,3.6851
2020,5,18,22,2.1998
2020,5,18,23,2.1678
2020,5,19,0,2.5793
2020,5,19,1,2.4199
2020,5,19,2,2.2901
2020,5,19,3,2.3802
2020,5,19,4,2.4560
2020,5,19,5,2.5950
2020,5,19,6,3.8782
2020,5,19,7,3.6107
2020,5,19,8,4.2506
2020,5,19,9,3.3397
2020,5,19,10,3.5241
2020,5,19,11,3.2988
2020,5,19,12,3.4126
2020,5,19,13,3.4489
2020,5,19,14,3.4819
2020,5,19,15,3.4320
2020,5,19,16,3.3843
2020,5,19,17,3.9725
2020,5,19,18,3.9003
2020,5,19,19,4.0605
2020,5,19,20,4.1622
2020,5,19,21,3.9185
2020,5,19,22,2.4976
2020,5,19,23,2.5413
2020,5,20,0,1.8316
2020,5,20,1,1.8425
2020,5,20,2,1.9129
2020,5,20,3,1.9629
2020,5,20,4,1.8941
2020,5,20,5,2.1020
2020,5,20,6,3.1123
2020,5,20,7,3.0720
2020,5,20,8,2.8507
2020,5,20,9,2.5013
2020,5,20,10,2.7219
2020,5,20,11,2.4000
2020,5,20,12,2.8201
2020,5,20,13,2.6495
2020,5,20,14,3.0720
2020,5,20,15,2.9130
2020,5,20,16,2.5587
2020,5,20,17,3.1823
2020,5,20,18,3.3347
2020,5,20,19,3.4286
2020,5,20,20,2.8852
2020,5,20,21,2.8438
2020,5,20,22,1.8055
2020,5,20,23,1.9107
2020,5,21,0,2.2151
2020,5,21,1,2.2770
2020,5,21,2,2.0373
2020,5,21,3,1.9304
2020,5,21,4,2.3121
2020,5,21,5,2.1613
2020,5,21,6,3.1493
2020,5,21,7,3.5527
2020,5,21,8,3.6797
2020,5,21,9,3.0642
2020,5,21,10,3.0176
2020,5,21,11,3.0532
2020,5,21,12,2.9973
2020,5,21,13,2.8234
2020,5,21,14,2.8937
2020,5,21,15,3.0384
2020,5,21,16,2.9605
2020,5,21,17,3.6293
2020,5,21,18,3.3885
2020,5,21,19,3.5074
2020,5,21,20,3.1336
2020,5,21,21,3.5210
2020,5,21,22,2.2265
2020,5,21,23,1.9138
2020,5,22,0,2.2088
2020,5,22,1,2.3129
2020,5,22,2,2.4250
2020,5,22,3,2.2588
2020,5,22,4,2.2772
2020,5,22,5,2.1741
2020,5,22,6,3.7844
2020,5,22,7,4.2013
2020,5,22,8,3.8956
2020,5,22,9,3.3550
2020,5,22,10,3.4247
2020,5,22,11,3.3627
2020,5,22,12,3.2053
2020,5,22,13,3.4452
2020,5,22,14,3.3138
2020,5,22,15,3.2387
2020,5,22,16,3.0224
2020,5,22,17,4.1331
2020,5,22,18,3.9676
2020,5,22,19,3.7089
2020,5,22,20,3.9786
2020,5,22,21,3.6731
2020,5,22,22,2.1591
2020,5,22,23,2.1574
2020,5,23,0,1.5171
2020,5,23,1,1.7087
2020,5,23,2,1.5254
2020,5,23,3,1.5959
2020,5,23,4,1.5545
2020,5,23,5,1.7627
2020,5,23,6,2.7487
2020,5,23,7,2.7685
2020,5,23,8,2.6985
2020,5,23,9,2.3468
2020,5,23,10,2.5597
2020,5,23,11,2.4306
2020,5,23,12,2.5324
2020,5,23,13,2.3681
2020,5,23,14,2.4673
2020,5,23,15,2.5605
2020,5,23,16,2.4341
2020,5,23,17,2.8472
2020,5,23,18,2.8923
2020,5,23,19,2.7864
2020,5,23,20,2.7970
2020,5,23,21,2.7370
2020,5,23,22,1.6476
2020,5,23,23,1.6756
2020,5,24,0,1.9140
2020,5,24,1,1.9154
2020,5,24,2,1.8852
2020,5,24,3,1.8765
2020,5,24,4,1.9397
2020,5,24,5,2.1157
2020,5,24,6,3.1211
2020,5,24,7,3.3912
2020,5,24,8,3.3394
2020,5,24,9,2.6277
2020,5,24,10,3.0291
2020,5,24,11,3.0657
2020,5,24,12,2.7998
2020,5,24,13,2.9920
2020,5,24,14,2.7721
2020,5,24,15,2.8759
2020,5,24,16,2.6464
2020,5,24,17,3.1787
2020,5,24,18,3.3861
2020,5,24,19,3.3948
2020,5,24,20,3.3157
2020,5,24,21,3.1579
2020,5,24,22,1.9621
2020,5,24,23,2.0211
2020,5,25,0,2.0005
2020,5,25,1,2.0253
2020,5,25,2,1.9474
2020,5,25,3,2.1477
2020,5,25,4,1.9339
2020,5,25,5,2.1375
2020,5,25,6,3.4370
2020,5,25,7,3.3577
2020,5,25,8,3.2728
2020,5,25,9,2.8276
2020,5,25,10,3.0854
2020,5,25,11,2.7272
2020,5,25,12,2.7861
2020,5,25,13,2.8569
2020,5,25,14,3.0699
2020,5,25,15,2.9134
2020,5,25,16,2.6829
2020,5,25,17,3.4172
2020,5,25,18,3.3226
2020,5,25,19,3.2678
2020,5,25,20,3.5330
2020,5,25,21,3.1248
2020,5,25,22,2.1641
2020,5,25,23,2.0797
2020,5,26,0,2.2065
2020,5,26,1,2.0439
2020,5,26,2,2.0829
2020,5,26,3,1.9618
2020,5,26,4,2.0843
2020,5,26,5,2.2254
2020,5,26,6,3.5870
2020,5,26,7,3.2094
2020,5,26,8,3.3543
2020,5,26,9,2.9652
2020,5,26,10,2.8001
2020,5,26,11,3.1107
2020,5,26,12,2.9093
2020,5,26,13,2.9835
2020,5,26,14,2.9449
2020,5,26,15,2.8833
2020,5,26,16,2.9812
2020,5,26,17,3.6635
2020,5,26,18,3.6106
2020,5,26,19,3.5249
2020,5,26,20,3.6846
2020,5,26,21,3.8926
2020,5,26,22,2.1554
2020,5,26,23,2.2339
2020,5,27,0,1.6061
2020,5,27,1,1.7397
2020,5,27,2,1.6394
2020,5,27,3,1.6191
2020,5,27,4,1.7032
2020,5,27,5,1.9010
2020,5,27,6,2.9281
2020,5,27,7,2.8741
2020,5,27,8,2.6581
2020,5,27,9,2.5056
2020,5,27,10,2.5847
2020,5,27,11,2.5687
2020,5,27,12,2.3095
2020,5,27,13,2.4221
2020,5,27,14,2.5088
2020,5,27,15,2.5587
2020,5,27,16,2.1940
2020,5,27,17,3.0165
2020,5,27,18,3.0173
2020,5,27,19,3.0788
2020,5,27,20,3.0263
2020,5,27,21,2.9839
2020,5,27,22,1.6587
2020,5,27,23,1.5553
2020,5,28,0,1.6678
2020,5,28,1,1.7882
2020,5,28,2,1.8269
2020,5,28,3,1.7826
2020,5,28,4,1.7825
2020,5,28,5,1.8124
2020,5,28,6,2.6992
2020,5,28,7,2.7943
2020,5,28,8,3.0780
2020,5,28,9,2.3711
2020,5,28,10,2.6990
2020,5,28,11,2.4527
2020,5,28,12,2.6341
2020,5,28,13,2.2695
2020,5,28,14,2.4780
2020,5,28,15,2.2756
2020,5,28,16,2.1495
2020,5,28,17,2.8720
2020,5,28,18,2.9490
2020,5,28,19,2.6887
2020,5,28,20,2.5969
2020,5,28,21,2.7944
2020,5,28,22,1.6770
2020,5,28,23,1.7305
2020,5,29,0,2.1388
2020,5,29,1,2.0358
2020,5,29,2,2.2313
2020,5,29,3,2.0648
2020,5,29,4,2.0266
2020,5,29,5,1.9487
2020,5,29,6,3.2968
2020,5,29,7,3.3645
2020,5,29,8,3.6389
2020,5,29,9,3.1225
2020,5,29,10,2.8899
2020,5,29,11,3.1084
2020,5,29,12,3.1854
2020,5,29,13,3.2998
2020,5,29,14,3.1789
2020,5,29,15,3.1285
2020,5,29,16,2.9874
2020,5,29,17,3.7537
2020,5,29,18,3.8689
2020,5,29,19,3.3701
2020,5,29,20,3.5243
2020,5,29,21,3.4353
2020,5,29,22,2.1784
2020,5,29,23,2.2672
2020,5,30,0,2.0336
2020,5,30,1,1.8544
2020,5,30,2,2.0784
2020,5,30,3,2.2379
2020,5,30,4,2.2202
2020,5,30,5,2.2329
2020,5,30,6,3.3443
2020,5,30,7,3.2122
2020,5,30,8,3.5515
2020,5,30,9,2.9055
2020,5,30,10,3.3779
2020,5,30,11,3.1295
2020,5,30,12,2.9440
2020,5,30,13,2.9264
2020,5,30,14,2.9834
2020,5,30,15,2.9351
2020,5,30,16,3.1085
2020,5,30,17,3.6774
2020,5,30,18,3.4685
2020,5,30,19,3.8967
2020,5,30,20,3.5356
2020,5,30,21,3.6279
2020,5,30,22,2.0169
2020,5,30,23,2.1078
2020,5,31,0,2.0888
2020,5,31,1,1.8643
2020,5,31,2,2.2751
2020,5,31,3,2.2192
2020,5,31,4,2.0667
2020,5,31,5,2.0187
2020,5,31,6,3.3855
2020,5,31,7,3.3881
2020,5,31,8,3.4707
2020,5,31,9,3.0178
2020,5,31,10,3.0757
2020,5,31,11,3.2254
2020,5,31,12,3.0877
2020,5,31,13,2.8323
2020,5,31,14,3.1673
2020,5,31,15,3.1769
2020,5,31,16,3.3681
2020,5,31,17,3.4014
2020,5,31,18,3.6174
2020,5,31,19,3.1722
2020,5,31,20,3.6115
2020,5,31,21,3.3922
2020,5,31,22,2.2787
2020,5,31,23,1.9906
2020,6,1,0,1.6235
2020,6,1,1,1.7314
2020,6,1,2,1.6027
2020,6,1,3,1.8575
2020,6,1,4,1.6223
2020,6,1,5,1.8356
2020,6,1,6,2.5584
2020,6,1,7,2.8454
2020,6,1,8,3.1661
2020,6,1,9,2.6108
2020,6,1,10,2.4756
2020,6,1,11,2.5924
2020,6,1,12,2.5987
2020,6,1,13,2.6508
2020,6,1,14,2.4020
2020,6,1,15,2.6335
2020,6,1,16,2.1922
2020,6,1,17,3.0441
2020,6,1,18,3.0414
2020,6,1,19,3.1928
2020,6,1,20,3.0726
2020,6,1,21,2.8323
2020,6,1,22,1.7216
2020,6,1,23,1.8150
2020,6,2,0,1.6048
2020,6,2,1,1.5630
2020,6,2,2,1.5724
2020,6,2,3,1.6752
2020,6,2,4,1.5889
2020,6,2,5,1.6438
2020,6,2,6,2.8456
2020,6,2,7,2.4128
2020,6,2,8,2.3807
2020,6,2,9,2.3772
2020,6,2,10,2.2179
2020,6,2,11,2.2653
2020,6,2,12,2.2140
2020,6,2,13,2.2740
2020,6,2,14,2.4837
2020,6,2,15,2.3793
2020,6,2,16,2.3691
2020,6,2,17,2.6165
2020,6,2,18,2.6345
2020,6,2,19,2.3832
2020,6,2,20,2.6479
2020,6,2,21,2.8674
2020,6,2,22,1.6544
2020,6,2,23,1.5751
2020,6,3,0,1.7332
2020,6,3,1,1.6688
2020,6,3,2,1.7426
2020,6,3,3,1.8033
2020,6,3,4,1.6135
2020,6,3,5,1.8073
2020,6,3,6,2.9064
2020,6,3,7,2.7649
2020,6,3,8,2.9626
2020,6,3,9,2.8675
2020,6,3,10,2.5118
2020,6,3,11,2.5792
2020,6,3,12,2.4318
2020,6,3,13,2.5320
2020,6,3,14,2.5394
2020,6,3,15,2.4769
2020,6,3,16,2.3044
2020,6,3,17,3.0382
2020,6,3,18,3.2029
2020,6,3,19,3.0315
2020,6,3,20,3.0899
2020,6,3,21,2.8909
2020,6,3,22,1.8089
2020,6,3,23,1.7610
2020,6,4,0,1.6592
2020,6,4,1,1.7697
2020,6,4,2,1.6589
2020,6,4,3,1.7000
2020,6,4,4,1.7911
2020,6,4,5,1.8265
2020,6,4,6,2.6396
2020,6,4,7,2.9955
2020,6,4,8,2.9617
2020,6,4,9,2.4396
2020,6,4,10,2.3489
2020,6,4,11,2.5238
2020,6,4,12,2.4767
2020,6,4,13,2.5316
2020,6,4,14,2.4472
2020,6,4,15,2.2219
2020,6,4,16,2.3952
2020,6,4,17,2.9760
2020,6,4,18,3.0917
2020,6,4,19,2.8703
2020,6,4,20,3.2022
2020,6,4,21,2.6540
2020,6,4,22,1.8653
2020,6,4,23,1.7241
2020,6,5,0,1.6375
2020,6,5,1,1.5762
2020,6,5,2,1.6627
2020,6,5,3,1.5501
2020,6,5,4,1.5069
2020,6,5,5,1.7307
2020,6,5,6,2.5011
2020,6,5,7,2.5764
2020,6,5,8,2.7305
2020,6,5,9,2.1364
2020,6,5,10,2.3281
2020,6,5,11,2.1862
2020,6,5,12,2.2296
2020,6,5,13,2.2361
2020,6,5,14,2.0402
2020,6,5,15,2.0962
2020,6,5,16,2.3045
2020,6,5,17,2.7992
2020,6,5,18,2.6619
2020,6,5,19,2.6898
2020,6,5,20,2.6083
2020,6,5,21,2.8132
2020,6,5,22,1.5558
2020,6,5,23,1.5851
2020,6,6,0,2.1129
2020,6,6,1,1.9207
2020,6,6,2,2.1541
2020,6,6,3,1.8545
2020,6,6,4,2.1930
2020,6,6,5,2.0149
2020,6,6,6,3.1515
2020,6,6,7,2.9214
2020,6,6,8,3.1764
2020,6,6,9,2.6917
2020,6,6,10,2.7582
2020,6,6,11,2.8147
2020,6,6,12,2.9507
2020,6,6,13,2.8293
2020,6,6,14,2.8274
2020,6,6,15,2.6148
2020,6,6,16,2.6245
2020,6,6,17,3.7120
2020,6,6,18,3.2585
2020,6,6,19,3.6453
2020,6,6,20,3.3127
2020,6,6,21,3.3375
2020,6,6,22,2.0991
2020,6,6,23,2.1109
2020,6,7,0,1.7387
2020,6,7,1,1.7145
2020,6,7,2,1.7435
2020,6,7,3,1.7867
2020,6,7,4,1.8516
2020,6,7,5,1.7937
2020,6,7,6,2.8704
2020,6,7,7,3.0438
2020,6,7,8,2.8859
2020,6,7,9,2.5079
2020,6,7,10,2.2840
2020,6,7,11,2.1386
2020,6,7,12,2.4915
2020,6,7,13,2.4165
2020,6,7,14,2.3453
2020,6,7,15,2.4156
2020,6,7,16,2.3563
2020,6,7,17,3.0844
2020,6,7,18,2.9034
2020,6,7,19,2.7719
2020,6,7,20,3.0220
2020,6,7,21,2.8482
2020,6,7,22,1.7732
2020,6,7,23,1.6864
2020,6,8,0,1.4058
2020,6,8,1,1.4591
2020,6,8,2,1.4539
2020,6,8,3,1.4879
2020,6,8,4,1.4335
2020,6,8,5,1.3196
2020,6,8,6,2.1972
2020,6,8,7,2.3558
2020,6,8,8,2.2387
2020,6,8,9,1.9632
2020,6,8,10,2.1000
2020,6,8,11,1.9375
2020,6,8,12,1.8505
2020,6,8,13,1.9775
2020,6,8,14,1.9283
2020,6,8,15,1.8567
2020,6,8,16,1.9204
2020,6,8,17,2.4812
2020,6,8,18,2.4206
2020,6,8,19,2.4589
2020,6,8,20,2.6413
2020,6,8,21,2.3802
2020,6,8,22,1.4732
2020,6,8,23,1.4160
2020,6,9,0,1.6834
2020,6,9,1,1.7064
2020,6,9,2,1.7157
2020,6,9,3,1.8019
2020,6,9,4,2.0016
2020,6,9,5,1.7474
2020,6,9,6,2.7474
2020,6,9,7,2.8212
2020,6,9,8,2.9053
2020,6,9,9,2.5242
2020,6,9,10,2.6614
2020,6,9,11,2.1995
2020,6,9,12,2.2003
2020,6,9,13,2.4274
2020,6,9,14,2.6133
2020,6,9,15,2.2769
2020,6,9,16,2.0948
2020,6,9,17,3.1640
2020,6,9,18,3.1166
2020,6,9,19,2.9113
2020,6,9,20,2.9246
2020,6,9,21,2.9215
2020,6,9,22,1.8541
2020,6,9,23,1.7913
2020,6,10,0,1.6140
2020,6,10,1,1.3618
2020,6,10,2,1.5333
2020,6,10,3,1.5229
2020,6,10,4,1.6049
2020,6,10,5,1.5907
2020,6,10,6,2.6231
2020,6,10,7,2.2983
2020,6,10,8,2.5488
2020,6,10,9,2.2771
2020,6,10,10,2.4252
2020,6,10,11,2.1658
2020,6,10,12,2.2532
2020,6,10,13,2.0154
2020,6,10,14,1.9451
2020,6,10,15,2.2943
2020,6,10,16,2.1928
2020,6,10,17,2.8928
2020,6,10,18,2.5304
2020,6,10,19,2.7698
2020,6,10,20,2.9274
2020,6,10,21,2.6980
2020,6,10,22,1.5697
2020,6,10,23,1.5192
2020,6,11,0,1.6511
2020,6,11,1,1.9000
2020,6,11,2,1.7250
2020,6,11,3,1.8242
2020,6,11,4,1.6436
2020,6,11,5,1.7062
2020,6,11,6,3.0411
2020,6,11,7,2.8338
2020,6,11,8,3.1256
2020,6,11,9,2.5357
2020,6,11,10,2.3112
2020,6,11,11,2.6394
2020,6,11,12,2.4268
2020,6,11,13,2.5634
2020,6,11,14,2.4491
2020,6,11,15,2.2179
2020,6,11,16,2.3920
2020,6,11,17,3.2912
2020,6,11,18,3.0387
2020,6,11,19,2.9571
2020,6,11,20,3.1250
2020,6,11,21,2.9968
2020,6,11,22,1.7980
2020,6,11,23,1.6822
2020,6,12,0,1.8622
2020,6,12,1,1.9359
2020,6,12,2,1.7637
2020,6,12,3,1.9717
2020,6,12,4,1.8450
2020,6,12,5,1.8047
2020,6,12,6,3.0935
2020,6,12,7,2.9460
2020,6,12,8,3.1404
2020,6,12,9,2.6118
2020,6,12,10,2.6499
2020,6,12,11,2.7209
2020,6,12,12,2.6791
2020,6,12,13,2.3595
2020,6,12,14,2.4463
2020,6,12,15,2.6787
2020,6,12,16,2.5062
2020,6,12,17,3.0143
2020,6,12,18,2.8593
2020,6,12,19,2.9021
2020,6,12,20,2.7576
2020,6,12,21,3.0522
2020,6,12,22,1.7856
2020,6,12,23,1.7517
2020,6,13,0,1.5090
2020,6,13,1,1.5417
2020,6,13,2,1.6726
2020,6,13,3,1.3997
2020,6,13,4,1.6019
2020,6,13,5,1.5878
2020,6,13,6,2.2312
2020,6,13,7,2.3453
2020,6,13,8,2.2890
2020,6,13,9,2.0743
2020,6,13,10,2.2211
2020,6,13,11,2.1278
2020,6,13,12,2.1075
2020,6,13,13,1.9972
2020,6,13,14,1.8709
2020,6,13,15,1.9978
2020,6,13,16,2.1407
2020,6,13,17,2.3309
2020,6,13,18,2.3904
2020,6,13,19,2.5395
2020,6,13,20,2.3993
2020,6,13,21,2.4236
2020,6,13,22,1.4821
2020,6,13,23,1.4108
2020,6,14,0,1.7203
2020,6,14,1,1.8720
2020,6,14,2,1.6902
2020,6,14,3,1.6639
2020,6,14,4,1.7515
2020,6,14,5,1.8746
2020,6,14,6,2.7456
2020,6,14,7,2.7139
2020,6,14,8,2.8180
2020,6,14,9,2.2492
2020,6,14,10,2.5351
2020,6,14,11,2.5189
2020,6,14,12,2.4091
2020,6,14,13,2.5680
2020,6,14,14,2.2821
2020,6,14,15,2.5472
2020,6,14,16,2.4299
2020,6,14,17,2.9633
2020,6,14,18,3.0111
2020,6,14,19,2.9979
2020,6,14,20,3.1979
2020,6,14,21,2.8518
2020,6,14,22,1.7395
2020,6,14,23,1.9021
2020,6,15,0,1.6665
2020,6,15,1,1.7949
2020,6,15,2,1.8636
2020,6,15,3,1.6831
2020,6,15,4,1.7761
2020,6,15,5,1.6185
2020,6,15,6,2.7330
2020,6,15,7,2.6599
2020,6,15,8,2.7094
2020,6,15,9,2.2517
2020,6,15,10,2.1461
2020,6,15,11,2.3971
2020,6,15,12,2.0806
2020,6,15,13,2.2628
2020,6,15,14,2.3979
2020,6,15,15,2.3121
2020,6,15,16,2.5132
2020,6,15,17,3.0094
2020,6,15,18,2.7691
2020,6,15,19,2.8666
2020,6,15,20,2.8559
2020,6,15,21,2.6362
2020,6,15,22,1.6368
2020,6,15,23,1.6694
2020,6,16,0,1.6034
2020,6,16,1,1.7894
2020,6,16,2,1.7629
2020,6,16,3,1.6358
2020,6,16,4,1.8212
2020,6,16,5,1.8490
2020,6,16,6,2.7683
